request_id,timestamp,model_version,prompt_version,query_category,retrieval_score,retrieval_success,tool_required,tool_selected_correctly,structured_output_valid,groundedness_score,correctness_score,human_pass,latency_seconds,input_tokens,output_tokens,cost_usd,failure_category
REQ-09364,2026-07-23 03:49:10,model_v3,prompt_v3,technical_support,0.976,True,False,True,True,0.957,1.0,True,2.59,3032,139,0.0138,none
REQ-09365,2026-07-23 04:25:13,model_v3,prompt_v3,general,0.891,True,False,True,True,0.824,0.918,True,3.26,622,469,0.0081,none
REQ-09366,2026-07-23 04:29:00,model_v3,prompt_v3,billing,0.493,False,False,True,True,0.605,0.722,False,3.09,2795,626,0.0187,retrieval_failure
REQ-09367,2026-07-23 04:38:28,model_v3,prompt_v3,billing,0.891,True,False,True,True,0.807,0.958,True,2.67,3480,446,0.0193,none
REQ-09368,2026-07-23 04:49:38,model_v3,prompt_v3,technical_support,0.841,True,True,True,True,0.786,0.897,True,3.84,1858,435,0.0127,none
REQ-09369,2026-07-23 04:56:09,model_v3,prompt_v3,account,0.693,True,True,True,True,0.635,0.872,True,4.09,647,332,0.0066,grounding_failure
REQ-09370,2026-07-23 05:00:46,model_v3,prompt_v3,product_question,0.735,True,True,True,True,0.758,0.84,True,3.69,2294,261,0.0123,none
REQ-09371,2026-07-23 05:03:03,model_v3,prompt_v3,general,0.824,True,False,True,True,0.784,0.877,True,3.86,1654,406,0.0115,none
REQ-09372,2026-07-23 05:04:11,model_v3,prompt_v3,technical_support,0.76,True,False,True,True,0.947,1.0,True,3.51,3245,892,0.0237,none
REQ-09373,2026-07-23 05:58:28,model_v3,prompt_v3,technical_support,0.735,True,True,True,True,0.697,0.737,True,3.23,1753,395,0.0118,grounding_failure
REQ-09374,2026-07-23 06:19:03,model_v3,prompt_v3,technical_support,0.75,True,False,True,True,0.736,0.861,True,2.78,1108,629,0.012,none
REQ-09375,2026-07-23 06:20:11,model_v3,prompt_v3,product_question,0.914,True,False,True,True,0.944,1.0,True,2.79,2207,218,0.0114,none
REQ-09376,2026-07-23 06:27:21,model_v3,prompt_v3,billing,0.911,True,True,True,True,0.819,0.981,True,3.19,865,128,0.005,none
REQ-09377,2026-07-23 06:37:12,model_v3,prompt_v3,billing,0.748,True,True,True,True,0.773,0.977,True,4.74,733,401,0.0077,none
REQ-09378,2026-07-23 06:38:34,model_v3,prompt_v3,product_question,0.602,True,True,True,True,0.738,0.794,False,3.75,812,681,0.0114,none
REQ-09379,2026-07-23 07:01:37,model_v3,prompt_v3,technical_support,0.44,False,False,True,True,0.627,0.618,True,2.38,1640,348,0.0107,retrieval_failure
REQ-09380,2026-07-23 07:09:44,model_v3,prompt_v3,technical_support,0.793,True,False,True,True,0.814,0.905,True,2.94,2914,571,0.0185,none
REQ-09381,2026-07-23 07:10:02,model_v3,prompt_v3,technical_support,0.774,True,True,True,True,0.792,0.873,True,3.23,2141,631,0.0161,none
REQ-09382,2026-07-23 07:15:46,model_v3,prompt_v3,billing,0.672,True,False,True,True,0.8,0.903,True,2.77,2253,445,0.0144,none
REQ-09383,2026-07-23 07:23:20,model_v3,prompt_v3,product_question,0.954,True,False,True,True,1.0,1.0,True,3.29,1359,291,0.0089,none
REQ-09384,2026-07-23 07:28:56,model_v3,prompt_v3,technical_support,0.886,True,True,True,True,0.876,0.935,True,2.94,979,186,0.0061,none
REQ-09385,2026-07-23 07:34:05,model_v3,prompt_v3,technical_support,0.966,True,False,True,True,0.959,0.977,True,4.76,3370,498,0.0195,none
REQ-09386,2026-07-23 07:35:42,model_v3,prompt_v3,general,0.753,True,True,True,True,0.748,0.88,False,4.09,1038,674,0.0122,none
REQ-09387,2026-07-23 07:40:26,model_v3,prompt_v3,policy,0.735,True,False,True,True,0.852,0.89,True,3.12,2188,724,0.0174,none
REQ-09388,2026-07-23 07:53:08,model_v3,prompt_v3,account,0.906,True,False,True,True,0.938,0.877,True,2.88,1871,590,0.0146,none
REQ-09389,2026-07-23 07:53:10,model_v3,prompt_v3,product_question,0.822,True,True,True,True,0.806,0.817,True,5.61,1268,159,0.007,none
REQ-09390,2026-07-23 07:53:27,model_v3,prompt_v3,billing,0.881,True,True,True,True,0.831,0.963,True,3.32,2036,772,0.0174,none
REQ-09391,2026-07-23 08:20:00,model_v3,prompt_v3,account,0.731,True,False,True,True,0.896,0.824,True,3.22,1634,300,0.0101,none
REQ-09392,2026-07-23 08:43:35,model_v3,prompt_v3,product_question,0.888,True,True,True,True,0.836,0.856,True,4.42,3242,106,0.0142,none
REQ-09393,2026-07-23 08:51:56,model_v3,prompt_v3,billing,0.797,True,False,True,True,0.798,0.907,True,2.98,3498,689,0.0223,none
REQ-09394,2026-07-23 08:53:09,model_v3,prompt_v3,account,0.782,True,False,True,True,0.716,0.788,True,3.47,1903,664,0.0156,none
REQ-09395,2026-07-23 09:01:58,model_v3,prompt_v3,general,0.928,True,False,True,True,0.97,0.974,True,3.71,2834,610,0.0187,none
REQ-09396,2026-07-23 09:09:24,model_v3,prompt_v3,policy,0.961,True,False,True,True,0.883,1.0,True,3.59,1070,672,0.0123,none
REQ-09397,2026-07-23 09:13:56,model_v3,prompt_v3,general,0.921,True,False,True,True,0.895,0.898,True,3.04,1238,111,0.0063,none
REQ-09398,2026-07-23 09:14:02,model_v3,prompt_v3,general,0.759,True,True,True,True,0.783,0.899,True,4.12,3367,802,0.0231,none
REQ-09399,2026-07-23 09:19:08,model_v3,prompt_v3,account,0.833,True,True,True,True,1.0,1.0,True,4.21,2717,396,0.0156,none
REQ-09400,2026-07-23 09:27:50,model_v3,prompt_v3,product_question,0.974,True,False,True,True,1.0,0.957,True,2.9,2399,624,0.0171,none
REQ-09401,2026-07-23 09:32:30,model_v3,prompt_v3,technical_support,0.783,True,True,True,True,0.827,0.979,True,4.04,2005,476,0.0137,none
REQ-09402,2026-07-23 09:33:57,model_v3,prompt_v3,product_question,0.898,True,False,True,True,0.834,0.895,True,3.19,3496,398,0.0188,none
REQ-09403,2026-07-23 09:44:49,model_v3,prompt_v3,technical_support,0.699,True,False,True,True,0.759,0.853,True,4.35,1131,415,0.0095,none
REQ-09404,2026-07-23 10:38:21,model_v3,prompt_v3,billing,0.629,True,False,True,True,0.7,0.724,False,3.42,564,292,0.0058,answer_quality_failure
REQ-09405,2026-07-23 10:52:01,model_v3,prompt_v3,billing,0.69,True,False,True,True,0.856,0.805,True,2.58,825,588,0.0104,none
REQ-09406,2026-07-23 10:56:19,model_v3,prompt_v3,policy,0.759,True,True,True,True,0.97,1.0,True,3.99,2191,344,0.0129,none
REQ-09407,2026-07-23 11:07:23,model_v3,prompt_v3,billing,0.971,True,False,True,True,0.95,1.0,True,3.76,1832,385,0.0119,none
REQ-09408,2026-07-23 11:11:50,model_v3,prompt_v3,product_question,0.903,True,False,True,True,0.94,1.0,True,3.01,621,551,0.0091,none
REQ-09409,2026-07-23 11:17:23,model_v3,prompt_v3,general,0.598,False,True,True,True,0.822,0.775,True,4.7,3136,181,0.0147,retrieval_failure
REQ-09410,2026-07-23 11:37:06,model_v3,prompt_v3,policy,0.896,True,False,True,True,0.916,0.899,True,9.16,687,388,0.0074,none
REQ-09411,2026-07-23 11:40:39,model_v3,prompt_v3,technical_support,0.748,True,False,True,True,0.726,0.738,True,4.9,760,131,0.0046,answer_quality_failure
REQ-09412,2026-07-23 11:49:26,model_v3,prompt_v3,account,0.736,True,False,True,True,0.767,0.864,True,3.11,1433,653,0.0136,none
REQ-09413,2026-07-23 12:02:16,model_v3,prompt_v3,general,0.831,True,False,True,True,0.837,0.806,False,3.6,1075,690,0.0126,none
REQ-09414,2026-07-23 12:10:00,model_v3,prompt_v3,product_question,0.764,True,False,True,True,0.744,0.837,True,2.99,2648,839,0.0207,none
REQ-09415,2026-07-23 12:10:27,model_v3,prompt_v3,technical_support,0.857,True,True,True,True,0.858,0.958,True,3.88,1554,106,0.0075,none
REQ-09416,2026-07-23 12:25:52,model_v3,prompt_v3,general,0.871,True,False,True,True,0.757,0.853,True,3.82,2440,393,0.0145,none
REQ-09417,2026-07-23 12:31:18,model_v3,prompt_v3,account,0.683,True,False,True,True,0.603,0.781,True,3.8,1549,747,0.0152,grounding_failure
REQ-09418,2026-07-23 12:35:45,model_v3,prompt_v3,technical_support,0.918,True,False,True,True,0.891,0.936,True,3.57,3040,689,0.0204,none
REQ-09419,2026-07-23 12:36:32,model_v3,prompt_v3,billing,0.653,True,False,True,True,0.707,0.828,True,3.0,3325,328,0.0172,none
REQ-09420,2026-07-23 12:39:37,model_v3,prompt_v3,billing,0.688,True,False,True,True,0.87,0.855,True,4.91,1946,299,0.0114,none
REQ-09421,2026-07-23 12:52:20,model_v3,prompt_v3,technical_support,0.771,True,True,True,True,0.766,0.826,True,4.0,983,787,0.0134,none
REQ-09422,2026-07-23 12:57:10,model_v3,prompt_v3,product_question,0.615,True,False,True,True,0.72,0.703,True,3.18,3237,387,0.0176,answer_quality_failure
REQ-09423,2026-07-23 13:01:07,model_v3,prompt_v3,technical_support,0.971,True,False,True,True,0.9,1.0,True,2.64,1326,391,0.01,none
REQ-09424,2026-07-23 13:04:00,model_v3,prompt_v3,product_question,0.763,True,True,True,True,0.667,0.8,True,3.71,1072,249,0.0073,grounding_failure
REQ-09425,2026-07-23 13:11:38,model_v3,prompt_v3,policy,0.856,True,False,True,True,0.852,0.873,True,2.97,3068,501,0.0183,none
REQ-09426,2026-07-23 13:16:20,model_v3,prompt_v3,general,0.924,True,False,True,True,0.915,1.0,True,4.27,1066,632,0.0118,none
REQ-09427,2026-07-23 13:17:17,model_v3,prompt_v3,billing,0.72,True,False,True,True,0.729,0.826,True,3.12,2657,271,0.0139,none
REQ-09428,2026-07-23 13:21:17,model_v3,prompt_v3,policy,0.676,True,False,True,True,0.725,0.871,True,4.31,608,776,0.0117,none
REQ-09429,2026-07-23 14:11:50,model_v3,prompt_v3,billing,0.843,True,False,True,True,0.914,0.936,True,3.03,1215,596,0.012,none
REQ-09430,2026-07-23 14:15:45,model_v3,prompt_v3,product_question,0.727,True,False,True,True,0.753,0.859,True,2.88,1421,329,0.0096,none
REQ-09431,2026-07-23 14:27:31,model_v3,prompt_v3,technical_support,0.925,True,False,True,True,0.99,1.0,True,3.4,711,732,0.0116,none
REQ-09432,2026-07-23 14:36:44,model_v3,prompt_v3,product_question,0.866,True,True,True,True,0.878,0.936,True,2.99,1525,575,0.013,none
REQ-09433,2026-07-23 14:43:01,model_v3,prompt_v3,account,0.776,True,False,True,True,0.878,0.837,True,2.95,1392,346,0.0097,none
REQ-09434,2026-07-23 14:52:04,model_v3,prompt_v3,product_question,0.895,True,False,True,True,0.993,0.953,True,3.26,1559,845,0.0164,none
REQ-09435,2026-07-23 15:14:32,model_v3,prompt_v3,billing,0.759,True,True,True,True,0.73,0.723,True,7.05,1335,851,0.0156,answer_quality_failure
REQ-09436,2026-07-23 15:16:02,model_v3,prompt_v3,billing,0.928,True,False,True,True,0.979,1.0,True,3.56,2275,399,0.0139,none
REQ-09437,2026-07-23 15:34:00,model_v3,prompt_v3,product_question,0.849,True,False,True,True,0.944,0.902,True,2.48,1937,156,0.0096,none
REQ-09438,2026-07-23 15:48:10,model_v3,prompt_v3,technical_support,0.813,True,False,True,True,0.903,0.846,True,2.81,1624,533,0.0129,none
REQ-09439,2026-07-23 15:50:39,model_v3,prompt_v3,product_question,0.433,False,False,True,True,0.563,0.703,True,2.65,3431,222,0.0164,retrieval_failure
REQ-09440,2026-07-23 15:52:50,model_v3,prompt_v3,product_question,0.707,True,True,True,True,0.567,0.788,False,4.13,1916,801,0.0173,grounding_failure
REQ-09441,2026-07-23 15:58:24,model_v3,prompt_v3,product_question,0.947,True,False,True,True,1.0,1.0,True,3.82,2072,408,0.0132,none
REQ-09442,2026-07-23 16:25:13,model_v3,prompt_v3,policy,0.745,True,False,True,True,0.674,0.706,True,2.55,3170,242,0.0156,grounding_failure
REQ-09443,2026-07-23 16:29:37,model_v3,prompt_v3,policy,0.886,True,True,True,True,1.0,0.956,True,5.12,2997,357,0.0163,none
REQ-09444,2026-07-23 16:35:26,model_v3,prompt_v3,general,0.654,True,False,True,True,0.644,0.749,True,2.73,1689,785,0.0162,grounding_failure
REQ-09445,2026-07-23 17:06:34,model_v3,prompt_v3,billing,0.627,True,False,True,True,0.62,0.813,True,2.73,985,710,0.0125,grounding_failure
REQ-09446,2026-07-23 17:08:42,model_v3,prompt_v3,product_question,0.692,True,True,False,True,0.755,0.791,False,3.42,2073,176,0.0104,tool_selection_failure
REQ-09447,2026-07-23 17:22:56,model_v3,prompt_v3,policy,0.966,True,False,True,True,0.923,1.0,True,2.85,1860,202,0.0099,none
REQ-09448,2026-07-23 18:08:20,model_v3,prompt_v3,account,0.785,True,False,True,True,0.963,1.0,True,3.14,1102,347,0.0086,none
REQ-09449,2026-07-23 18:20:48,model_v3,prompt_v3,account,0.831,True,False,True,True,0.795,0.944,True,4.08,1002,547,0.0106,none
REQ-09450,2026-07-23 18:34:24,model_v3,prompt_v3,account,0.736,True,False,True,True,0.843,0.888,True,2.61,1088,174,0.0064,none
REQ-09451,2026-07-23 18:45:34,model_v3,prompt_v3,product_question,0.649,True,False,True,True,0.758,0.728,True,2.62,2105,294,0.0119,answer_quality_failure
REQ-09452,2026-07-23 19:07:37,model_v3,prompt_v3,technical_support,0.769,True,False,True,True,0.738,0.895,True,3.78,2655,283,0.014,none
REQ-09453,2026-07-23 19:12:34,model_v3,prompt_v3,product_question,0.866,True,False,True,True,0.902,1.0,True,2.96,2361,500,0.0154,none
REQ-09454,2026-07-23 19:12:40,model_v3,prompt_v3,product_question,0.58,False,True,True,True,0.672,0.837,True,3.23,1785,352,0.0114,retrieval_failure
REQ-09455,2026-07-23 20:58:31,model_v3,prompt_v3,product_question,0.969,True,False,True,True,1.0,0.983,True,3.26,601,389,0.0071,none
REQ-09456,2026-07-23 21:11:23,model_v3,prompt_v3,account,0.881,True,True,True,True,0.858,0.924,True,3.98,2837,757,0.0204,none
REQ-09457,2026-07-23 21:11:59,model_v3,prompt_v3,policy,0.905,True,True,True,True,0.992,1.0,True,4.12,3057,522,0.0185,none
REQ-09458,2026-07-23 21:19:33,model_v3,prompt_v3,product_question,0.838,True,False,True,True,0.871,0.857,True,2.97,532,480,0.0079,none
REQ-09459,2026-07-23 21:26:32,model_v3,prompt_v3,billing,0.9,True,False,True,True,0.801,0.951,True,3.26,2027,228,0.0108,none
REQ-09460,2026-07-23 21:55:11,model_v3,prompt_v3,account,0.933,True,False,True,True,0.782,0.906,True,2.65,1332,364,0.0097,none
REQ-09461,2026-07-23 23:03:52,model_v3,prompt_v3,account,0.76,True,False,True,True,0.923,0.874,False,3.87,2875,614,0.0189,none
REQ-09462,2026-07-23 23:47:33,model_v3,prompt_v3,general,0.829,True,False,True,True,0.835,0.936,True,3.03,2163,675,0.0168,none
REQ-09463,2026-07-23 23:49:18,model_v3,prompt_v3,technical_support,0.596,False,False,True,True,0.684,0.804,False,3.02,1333,710,0.0139,retrieval_failure
REQ-09464,2026-07-23 23:57:11,model_v3,prompt_v3,billing,0.846,True,True,True,True,0.868,0.899,True,4.2,2821,507,0.0174,none
REQ-09465,2026-07-24 00:16:15,model_v3,prompt_v3,billing,0.858,True,False,True,True,0.855,0.982,True,2.91,684,366,0.0071,none
REQ-09466,2026-07-24 00:37:47,model_v3,prompt_v3,billing,0.936,True,True,True,True,0.917,1.0,True,3.1,714,174,0.0049,none
REQ-09467,2026-07-24 00:41:26,model_v3,prompt_v3,technical_support,0.741,True,False,True,True,0.668,0.877,True,3.98,867,701,0.0119,grounding_failure
REQ-09468,2026-07-24 00:41:42,model_v3,prompt_v3,policy,0.826,True,False,True,True,0.903,0.94,True,3.2,3416,852,0.0239,none
REQ-09469,2026-07-24 01:10:21,model_v3,prompt_v3,technical_support,0.818,True,True,True,True,0.844,0.999,True,3.41,1026,322,0.008,none
REQ-09470,2026-07-24 01:24:05,model_v3,prompt_v3,policy,0.913,True,False,True,True,0.943,0.917,True,2.73,1030,212,0.0067,none
REQ-09471,2026-07-24 01:30:55,model_v3,prompt_v3,billing,0.894,True,False,True,True,0.843,0.954,True,2.88,3027,692,0.0204,none
REQ-09472,2026-07-24 01:53:42,model_v3,prompt_v3,technical_support,0.866,True,False,True,True,0.863,0.914,True,3.41,2710,369,0.0153,none
REQ-09473,2026-07-24 02:02:39,model_v3,prompt_v3,policy,0.748,True,True,True,True,0.686,0.859,False,3.23,822,586,0.0103,grounding_failure
REQ-09474,2026-07-24 02:06:13,model_v3,prompt_v3,product_question,0.839,True,False,True,True,0.924,1.0,True,2.99,2506,451,0.0154,none
REQ-09475,2026-07-24 02:31:50,model_v3,prompt_v3,general,0.894,True,False,True,True,0.873,0.873,True,3.17,1873,489,0.0134,none
REQ-09476,2026-07-24 02:38:06,model_v3,prompt_v3,account,0.935,True,True,True,True,0.74,0.936,True,3.14,2225,723,0.0176,none
REQ-09477,2026-07-24 02:50:12,model_v3,prompt_v3,technical_support,0.727,True,False,True,True,0.748,0.811,True,3.05,1746,261,0.0101,none
REQ-09478,2026-07-24 03:24:35,model_v3,prompt_v3,product_question,0.76,True,True,True,True,0.821,0.949,True,6.12,1102,723,0.0131,none
REQ-09479,2026-07-24 03:37:49,model_v3,prompt_v3,billing,0.731,True,False,True,True,0.879,0.974,True,3.21,3296,363,0.0175,none
REQ-09480,2026-07-24 04:00:05,model_v3,prompt_v3,policy,0.779,True,False,True,True,0.705,0.788,True,3.23,1376,511,0.0116,none
REQ-09481,2026-07-24 04:26:42,model_v3,prompt_v3,account,0.881,True,False,True,True,0.965,1.0,True,2.77,1613,139,0.0081,none
REQ-09482,2026-07-24 04:33:32,model_v3,prompt_v3,billing,0.851,True,True,True,True,0.903,1.0,True,4.67,3000,333,0.016,none
REQ-09483,2026-07-24 04:42:29,model_v3,prompt_v3,policy,0.591,False,True,True,True,0.653,0.772,True,3.98,807,570,0.0101,retrieval_failure
REQ-09484,2026-07-24 04:42:49,model_v3,prompt_v3,product_question,0.671,True,False,True,True,0.799,0.83,True,3.3,2870,161,0.0134,none
REQ-09485,2026-07-24 04:46:36,model_v3,prompt_v3,general,0.676,True,False,True,True,0.762,0.85,True,2.42,2861,353,0.0157,none
REQ-09486,2026-07-24 05:02:41,model_v3,prompt_v3,general,0.934,True,True,True,True,0.869,1.0,True,4.07,2649,492,0.0165,none
REQ-09487,2026-07-24 05:53:40,model_v3,prompt_v3,account,0.829,True,False,True,True,0.917,1.0,True,2.84,1052,243,0.0071,none
REQ-09488,2026-07-24 06:08:49,model_v3,prompt_v3,product_question,0.916,True,False,True,True,0.994,1.0,True,2.94,1446,169,0.0078,none
REQ-09489,2026-07-24 06:29:33,model_v3,prompt_v3,general,0.956,True,True,True,True,0.824,0.907,True,3.76,1268,207,0.0076,none
REQ-09490,2026-07-24 06:33:42,model_v3,prompt_v3,account,0.819,True,False,True,True,0.858,0.984,True,4.05,711,571,0.0097,none
REQ-09491,2026-07-24 06:36:47,model_v3,prompt_v3,technical_support,0.859,True,True,True,True,0.847,0.925,True,3.96,2486,768,0.0192,none
REQ-09492,2026-07-24 07:28:30,model_v3,prompt_v3,general,0.624,True,False,True,True,0.739,0.785,False,4.06,2335,211,0.0119,none
REQ-09493,2026-07-24 07:35:55,model_v3,prompt_v3,billing,0.931,True,False,True,True,0.882,0.954,True,2.7,851,840,0.0135,none
REQ-09494,2026-07-24 07:50:42,model_v3,prompt_v3,general,0.843,True,False,True,True,0.954,0.993,True,2.61,2285,669,0.0172,none
REQ-09495,2026-07-24 07:56:09,model_v3,prompt_v3,technical_support,0.822,True,False,True,True,0.703,0.845,True,4.38,973,547,0.0105,none
REQ-09496,2026-07-24 08:21:15,model_v3,prompt_v3,general,0.876,True,True,True,True,0.882,1.0,True,3.14,1600,432,0.0116,none
REQ-09497,2026-07-24 08:23:25,model_v3,prompt_v3,product_question,0.796,True,False,True,True,0.78,0.874,True,3.27,2905,460,0.0171,none
REQ-09498,2026-07-24 08:36:36,model_v3,prompt_v3,product_question,0.787,True,False,True,True,0.795,0.932,True,2.97,1493,823,0.0158,none
REQ-09499,2026-07-24 08:49:46,model_v3,prompt_v3,policy,0.507,False,True,True,True,0.494,0.716,True,3.84,1619,884,0.0171,retrieval_failure
REQ-09500,2026-07-24 09:14:36,model_v3,prompt_v3,billing,0.828,True,False,True,True,0.927,0.874,True,2.57,1717,273,0.0101,none
REQ-09501,2026-07-24 09:44:03,model_v3,prompt_v3,product_question,0.522,False,True,True,True,0.541,0.647,True,3.36,650,371,0.0071,retrieval_failure
REQ-09502,2026-07-24 09:47:39,model_v3,prompt_v3,general,0.645,True,False,True,True,0.751,0.848,True,2.89,2191,350,0.013,none
REQ-09503,2026-07-24 10:18:24,model_v3,prompt_v3,general,0.846,True,False,True,True,0.811,0.831,False,3.35,3344,872,0.0238,none
REQ-09504,2026-07-24 10:18:31,model_v3,prompt_v3,general,0.715,True,True,True,True,0.745,0.847,True,3.88,1718,382,0.0115,none
REQ-09505,2026-07-24 10:43:26,model_v3,prompt_v3,product_question,0.638,True,False,True,True,0.756,0.778,True,2.93,3234,740,0.0218,none
REQ-09506,2026-07-24 10:43:43,model_v3,prompt_v3,product_question,0.554,False,True,True,True,0.747,0.741,True,4.48,2805,324,0.0151,retrieval_failure
REQ-09507,2026-07-24 10:45:37,model_v3,prompt_v3,technical_support,0.826,True,True,True,True,0.744,0.91,True,5.08,2535,203,0.0126,none
REQ-09508,2026-07-24 10:47:39,model_v3,prompt_v3,product_question,0.813,True,True,True,True,0.8,0.975,True,3.84,644,375,0.0071,none
REQ-09509,2026-07-24 11:12:18,model_v3,prompt_v3,product_question,0.752,True,False,True,True,0.809,0.903,True,2.87,2226,623,0.0164,none
REQ-09510,2026-07-24 11:22:07,model_v3,prompt_v3,billing,0.849,True,False,True,True,0.849,0.843,True,3.09,3256,413,0.018,none
REQ-09511,2026-07-24 11:36:14,model_v3,prompt_v3,billing,0.92,True,False,True,True,0.957,0.986,True,3.25,674,860,0.013,none
REQ-09512,2026-07-24 11:41:27,model_v3,prompt_v3,product_question,0.673,True,False,True,True,0.843,0.894,True,2.55,2011,234,0.0109,none
REQ-09513,2026-07-24 12:17:14,model_v3,prompt_v3,account,0.576,False,True,True,True,0.628,0.727,True,4.22,1485,307,0.0096,retrieval_failure
REQ-09514,2026-07-24 12:21:07,model_v3,prompt_v3,account,0.884,True,False,True,True,0.816,0.926,True,3.12,2667,527,0.017,none
REQ-09515,2026-07-24 12:25:16,model_v3,prompt_v3,account,0.515,False,True,False,True,0.674,0.647,False,3.22,1086,391,0.009,retrieval_failure
REQ-09516,2026-07-24 12:40:04,model_v3,prompt_v3,policy,0.822,True,False,True,True,0.751,0.954,True,2.84,2665,203,0.0131,none
REQ-09517,2026-07-24 12:42:22,model_v3,prompt_v3,general,0.861,True,False,True,True,0.893,0.88,True,2.76,782,408,0.008,none
